timestamp_utc,hour,day,month,year,day_of_week,aqi_index_openweather_1to5,co,no,no2,o3,so2,pm2_5,pm10,nh3,om_pm2_5,om_pm10,om_co,om_no2,om_so2,om_o3,om_us_aqi,pm25_source_diff,pm25_source_diff_pct,aqi_change_rate,pm25_change_rate,aqi,aqi_dominant_pollutant,aqi_category
2024-09-03 21:00:00+00:00,21,3,9,2024,1,1.0,340.46,0.01,8.14,27.89,3.7,8.6,18.49,1.6,18.7,62.4,268.0,25.2,6.9,17.0,64.0,10.1,54.01,,,35.833333333333336,pm2_5,Good
2024-09-03 22:00:00+00:00,22,3,9,2024,1,1.0,300.41,0.0,3.94,33.97,3.01,7.53,16.68,1.09,18.2,61.5,226.0,20.6,6.7,21.0,65.0,10.67,58.63,-2.2292,-1.07,33.604166666666664,pm2_5,Good
2024-09-03 23:00:00+00:00,23,3,9,2024,1,1.0,297.07,0.0,3.38,35.05,3.01,7.62,16.88,1.11,17.5,61.0,182.0,15.5,6.5,26.0,65.0,9.88,56.46,-0.6181,0.09,32.986111111111114,pm2_5,Good
2024-09-04 00:00:00+00:00,0,4,9,2024,2,1.0,297.07,0.0,3.6,34.69,3.37,8.15,18.12,1.2,16.9,57.9,161.0,12.8,6.4,29.0,65.0,8.75,51.78,0.2431,0.53,33.229166666666664,pm2_5,Good
2024-09-04 01:00:00+00:00,1,4,9,2024,2,2.0,307.08,0.0,4.54,33.26,3.93,9.28,20.4,1.42,16.8,57.7,176.0,13.1,6.2,30.0,66.0,7.52,44.76,1.0875,1.13,34.31666666666667,pm2_5,Good
2024-09-04 02:00:00+00:00,2,4,9,2024,2,2.0,330.45,0.02,6.0,31.47,4.11,10.26,22.51,1.63,17.7,63.1,195.0,13.3,6.0,31.0,66.0,7.44,42.03,1.4056,0.98,35.72222222222222,pm2_5,Good
2024-09-04 03:00:00+00:00,3,4,9,2024,2,2.0,397.21,0.87,9.25,28.61,4.29,11.42,24.58,2.22,18.4,68.7,208.0,13.0,5.9,34.0,67.0,6.98,37.93,1.6944,1.16,37.41666666666667,pm2_5,Good
2024-09-04 04:00:00+00:00,4,4,9,2024,2,2.0,494.0,3.52,12.34,27.89,4.83,12.27,25.96,2.72,18.7,71.9,206.0,11.5,5.9,41.0,67.0,6.43,34.39,1.7135,0.85,39.130208333333336,pm2_5,Good
2024-09-04 05:00:00+00:00,5,4,9,2024,2,2.0,520.71,4.36,13.02,32.9,5.3,12.59,26.13,2.98,18.9,71.7,197.0,9.4,6.0,50.0,68.0,6.31,33.39,1.4809,0.32,40.611111111111114,pm2_5,Good
2024-09-04 06:00:00+00:00,6,4,9,2024,2,2.0,494.0,3.55,11.14,42.56,5.48,12.48,25.52,3.07,19.1,74.7,189.0,7.8,6.1,58.0,68.0,6.62,34.66,1.1389,-0.11,41.75,pm2_5,Good
2024-09-04 07:00:00+00:00,7,4,9,2024,2,2.0,453.95,2.35,10.37,46.49,5.07,11.55,23.66,2.69,20.0,76.8,183.0,7.0,6.1,63.0,68.0,8.45,42.25,0.5795,-0.93,42.32954545454545,pm2_5,Good
2024-09-04 08:00:00+00:00,8,4,9,2024,2,2.0,453.95,1.9,11.82,40.05,5.07,10.69,22.07,2.56,20.5,77.5,177.0,6.6,6.1,67.0,68.0,9.81,47.85,0.1843,-0.86,42.51388888888889,pm2_5,Good
2024-09-04 09:00:00+00:00,9,4,9,2024,2,2.0,473.98,1.51,14.91,32.19,5.01,10.33,21.34,2.56,20.4,76.1,178.0,7.0,6.0,67.0,68.0,10.07,49.36,0.0406,-0.36,42.55448717948719,pm2_5,Good
2024-09-04 10:00:00+00:00,10,4,9,2024,2,2.0,473.98,1.15,15.77,27.18,4.53,9.87,20.67,2.37,20.6,74.0,188.0,8.0,5.9,63.0,68.0,10.73,52.09,-0.1021,-0.46,42.45238095238095,pm2_5,Good
2024-09-04 11:00:00+00:00,11,4,9,2024,2,2.0,453.95,1.09,15.25,24.32,4.23,9.46,20.33,2.12,20.7,71.9,204.0,9.7,5.7,55.0,68.0,11.24,54.3,-0.2024,-0.41,42.25,pm2_5,Good
2024-09-04 12:00:00+00:00,12,4,9,2024,2,2.0,453.95,0.85,15.77,21.1,3.93,9.35,20.87,1.93,19.2,64.5,253.0,16.8,6.9,41.0,68.0,9.85,51.3,-0.2057,-0.11,42.044270833333336,pm2_5,Good
2024-09-04 13:00:00+00:00,13,4,9,2024,2,2.0,487.33,0.75,18.68,16.63,3.73,9.7,22.74,1.85,18.8,59.3,289.0,21.8,6.4,33.0,68.0,9.1,48.4,-0.0957,0.35,41.94852941176471,pm2_5,Good
2024-09-04 14:00:00+00:00,14,4,9,2024,2,2.0,473.98,0.37,18.34,16.27,3.28,10.21,25.57,1.74,19.2,51.7,338.0,28.6,5.7,21.0,68.0,8.99,46.82,0.033,0.51,41.98148148148149,pm2_5,Good
2024-09-04 15:00:00+00:00,15,4,9,2024,2,2.0,420.57,0.13,13.54,20.92,2.83,10.86,28.36,1.69,18.9,49.5,366.0,32.7,5.3,14.0,68.0,8.04,42.54,0.172,0.65,42.15350877192983,pm2_5,Good
2024-09-04 16:00:00+00:00,16,4,9,2024,2,2.0,393.87,0.07,10.88,23.6,2.86,11.59,29.28,1.8,18.5,47.6,357.0,31.9,5.4,14.0,69.0,6.91,37.35,0.3069,0.73,42.46041666666667,pm2_5,Good
2024-09-04 17:00:00+00:00,17,4,9,2024,2,2.0,367.16,0.03,8.4,26.46,2.68,11.39,27.37,1.66,18.5,46.9,326.0,28.5,5.6,18.0,69.0,7.11,38.43,0.238,-0.2,42.698412698412696,pm2_5,Good
2024-09-04 18:00:00+00:00,18,4,9,2024,2,2.0,353.81,0.02,7.11,28.61,2.5,11.05,25.0,1.57,18.3,45.6,290.0,24.3,5.7,23.0,69.0,7.25,39.62,0.152,-0.34,42.85037878787879,pm2_5,Good
2024-09-04 19:00:00+00:00,19,4,9,2024,2,2.0,330.45,0.01,6.08,30.04,2.18,10.15,22.1,1.19,17.6,43.2,248.0,19.5,5.3,28.0,69.0,7.45,42.33,-0.0243,-0.9,42.82608695652174,pm2_5,Good
2024-09-04 20:00:00+00:00,20,4,9,2024,2,2.0,297.07,0.01,4.63,31.83,1.97,9.43,20.04,0.69,16.7,40.7,201.0,14.0,4.7,33.0,68.0,7.27,43.53,-0.1473,-0.72,42.67881944444445,pm2_5,Good
2024-09-04 21:00:00+00:00,21,4,9,2024,2,2.0,277.04,0.0,3.13,33.97,1.97,9.79,20.98,0.59,16.1,39.1,164.0,9.8,4.2,37.0,68.0,6.31,39.19,0.2066,0.36,42.88541666666667,pm2_5,Good
2024-09-04 22:00:00+00:00,22,4,9,2024,2,2.0,263.69,0.0,2.21,35.76,1.83,10.71,23.33,0.49,15.8,38.2,142.0,7.5,4.0,39.0,68.0,5.09,32.22,0.5521,0.92,43.43750000000001,pm2_5,Good
2024-09-04 23:00:00+00:00,23,4,9,2024,2,2.0,260.35,0.0,1.88,36.84,1.79,11.94,27.14,0.44,15.7,37.6,131.0,6.4,4.0,40.0,68.0,3.76,23.95,0.75,1.23,44.18750000000001,pm2_5,Good
2024-09-05 00:00:00+00:00,0,5,9,2024,3,2.0,257.02,0.0,1.8,37.91,1.79,12.88,29.98,0.4,15.3,37.1,132.0,6.1,3.9,41.0,68.0,2.42,15.82,0.8212,0.94,45.008680555555564,pm2_5,Good
2024-09-05 01:00:00+00:00,1,5,9,2024,3,2.0,263.69,0.0,2.03,39.34,1.91,13.36,31.19,0.42,15.8,38.1,159.0,8.0,4.2,40.0,68.0,2.44,15.44,0.7083,0.48,45.717013888888886,pm2_5,Good
2024-09-05 02:00:00+00:00,2,5,9,2024,3,2.0,277.04,0.0,2.66,40.41,1.97,13.42,30.29,0.49,17.2,40.6,196.0,10.4,4.5,40.0,68.0,3.78,21.98,0.5486,0.06,46.265625,pm2_5,Good
2024-09-05 03:00:00+00:00,3,5,9,2024,3,2.0,330.45,0.33,5.23,39.7,2.15,13.64,28.94,0.92,18.0,45.6,217.0,11.5,4.7,42.0,68.0,4.36,24.22,0.3854,0.22,46.651041666666664,pm2_5,Good
2024-09-05 04:00:00+00:00,4,5,9,2024,3,2.0,400.54,1.73,8.05,38.98,2.44,13.6,27.97,1.28,17.4,45.9,209.0,9.7,4.6,50.0,67.0,3.8,21.84,0.2309,-0.04,46.88194444444445,pm2_5,Good
2024-09-05 05:00:00+00:00,5,5,9,2024,3,2.0,410.56,2.26,7.8,42.2,2.53,12.9,26.32,1.39,16.9,46.1,185.0,6.6,4.3,61.0,67.0,4.0,23.67,0.0538,-0.7,46.93576388888889,pm2_5,Good
2024-09-05 06:00:00+00:00,6,5,9,2024,3,2.0,390.53,1.84,6.25,45.42,2.53,11.93,24.45,1.41,16.3,45.8,167.0,4.2,4.1,69.0,67.0,4.37,26.81,-0.0955,-0.97,46.840277777777786,pm2_5,Good
2024-09-05 07:00:00+00:00,7,5,9,2024,3,2.0,367.16,1.54,5.14,46.49,2.35,10.74,22.22,1.2,15.8,45.4,161.0,3.4,4.0,72.0,67.0,5.06,32.03,-0.1406,-1.19,46.699652777777786,pm2_5,Good
2024-09-05 08:00:00+00:00,8,5,9,2024,3,2.0,370.5,1.63,5.18,47.21,2.44,10.39,21.51,1.16,15.3,44.5,159.0,3.4,4.0,73.0,67.0,4.91,32.09,-0.0521,-0.35,46.64756944444445,pm2_5,Good
2024-09-05 09:00:00+00:00,9,5,9,2024,3,2.0,387.19,1.93,5.91,47.21,2.5,10.74,22.4,1.17,15.1,42.4,161.0,3.9,3.9,71.0,66.0,4.36,28.87,0.0712,0.35,46.71875000000001,pm2_5,Good
2024-09-05 10:00:00+00:00,10,5,9,2024,3,2.0,390.53,1.93,6.25,45.78,2.41,12.1,25.38,1.09,14.6,39.7,164.0,4.7,3.8,66.0,66.0,2.5,17.12,0.3872,1.36,47.105902777777786,pm2_5,Good
2024-09-05 11:00:00+00:00,11,5,9,2024,3,2.0,383.85,1.77,6.43,44.7,2.41,14.09,29.86,0.97,14.1,35.5,169.0,6.0,3.7,58.0,65.0,0.01,0.07,0.8038,1.99,47.90972222222222,pm2_5,Good
2024-09-05 12:00:00+00:00,12,5,9,2024,3,2.0,377.18,1.58,7.2,40.77,2.29,15.18,32.68,0.9,15.9,34.5,182.0,8.8,4.1,51.0,65.0,0.72,4.53,1.0122,1.09,48.92187500000001,pm2_5,Good
2024-09-05 13:00:00+00:00,13,5,9,2024,3,2.0,397.21,1.08,10.97,32.54,2.35,15.68,32.83,0.99,16.3,33.9,215.0,13.5,4.2,44.0,65.0,0.62,3.8,1.0382,0.5,49.96006944444446,pm2_5,Good
2024-09-05 14:00:00+00:00,14,5,9,2024,3,2.0,410.56,0.13,13.88,26.46,2.38,15.94,33.19,1.12,17.4,33.9,260.0,19.9,4.4,34.0,64.0,1.46,8.39,1.3116,0.26,51.27163805436338,pm2_5,Moderate
2024-09-05 15:00:00+00:00,15,5,9,2024,3,2.0,397.21,0.03,11.82,29.33,2.41,16.27,37.27,1.31,19.2,37.7,286.0,23.8,4.5,28.0,64.0,2.93,15.26,0.4741,0.33,51.745690271816876,pm2_5,Moderate
2024-09-05 16:00:00+00:00,16,5,9,2024,3,2.0,390.53,0.01,10.11,33.26,2.59,16.25,40.1,1.54,19.9,41.0,278.0,23.1,4.5,27.0,64.0,3.65,18.34,0.4083,-0.02,52.154023605150215,pm2_5,Moderate
2024-09-05 17:00:00+00:00,17,5,9,2024,3,2.0,353.81,0.0,7.28,36.84,2.38,14.87,36.04,1.36,20.5,43.9,251.0,19.9,4.4,30.0,64.0,5.63,27.46,0.3049,-1.38,52.458959227467815,pm2_5,Moderate
2024-09-05 18:00:00+00:00,18,5,9,2024,3,2.0,330.45,0.0,5.74,38.62,2.18,14.07,31.99,1.2,20.7,45.6,223.0,16.5,4.3,33.0,65.0,6.63,32.03,0.2646,-0.8,52.72358726752504,pm2_5,Moderate
2024-09-05 19:00:00+00:00,19,5,9,2024,3,2.0,307.08,0.0,4.71,39.34,1.91,14.41,32.73,0.85,20.3,45.8,198.0,13.4,4.0,36.0,65.0,5.89,29.01,0.3733,0.34,53.09687052932762,pm2_5,Moderate
2024-09-05 20:00:00+00:00,20,5,9,2024,3,2.0,277.04,0.0,3.51,40.77,1.71,14.85,37.9,0.44,19.7,45.6,171.0,10.2,3.6,39.0,65.0,4.85,24.62,0.4749,0.44,53.571798998569385,pm2_5,Moderate
2024-09-05 21:00:00+00:00,21,5,9,2024,3,2.0,257.02,0.0,2.31,42.56,1.65,14.95,42.6,0.32,19.3,45.2,151.0,7.8,3.4,42.0,65.0,4.35,22.54,0.4521,0.1,54.023944921316165,pm2_5,Moderate
2024-09-05 22:00:00+00:00,22,5,9,2024,3,2.0,250.34,0.0,1.63,43.63,1.58,14.52,44.45,0.27,18.2,43.2,138.0,6.4,3.4,43.0,65.0,3.68,20.22,0.3339,-0.43,54.35779685264664,pm2_5,Moderate
2024-09-05 23:00:00+00:00,23,5,9,2024,3,2.0,247.0,0.0,1.46,44.35,1.59,14.57,44.85,0.25,17.4,41.7,131.0,5.9,3.5,43.0,66.0,2.83,16.26,0.2305,0.05,54.58825107296138,pm2_5,Moderate
2024-09-06 00:00:00+00:00,0,6,9,2024,4,2.0,243.66,0.0,1.41,44.35,1.62,14.91,46.3,0.23,16.9,40.2,134.0,5.7,3.6,44.0,66.0,1.99,11.78,0.1779,0.34,54.766130185979975,pm2_5,Moderate
2024-09-06 01:00:00+00:00,1,6,9,2024,4,2.0,247.0,0.0,1.63,44.35,1.71,15.4,48.0,0.24,17.3,41.1,164.0,8.1,4.2,42.0,66.0,1.9,10.98,0.1788,0.49,54.94488555078684,pm2_5,Moderate
2024-09-06 02:00:00+00:00,2,6,9,2024,4,2.0,253.68,0.0,2.21,43.63,1.83,15.29,49.0,0.32,18.5,43.0,205.0,11.3,4.9,40.0,66.0,3.21,17.35,0.1639,-0.11,55.10874463519313,pm2_5,Moderate
2024-09-06 03:00:00+00:00,3,6,9,2024,4,2.0,293.73,0.2,4.46,41.48,2.06,15.23,49.28,0.7,19.0,50.1,229.0,12.9,5.4,41.0,66.0,3.77,19.84,0.1393,-0.06,55.248068669527896,pm2_5,Moderate
2024-09-06 04:00:00+00:00,4,6,9,2024,4,2.0,357.15,1.15,7.45,39.7,2.38,14.86,48.03,1.08,18.2,51.1,221.0,11.2,5.4,48.0,66.0,3.34,18.35,0.1104,-0.37,55.35847639484979,pm2_5,Moderate
2024-09-06 05:00:00+00:00,5,6,9,2024,4,2.0,373.84,1.66,7.88,41.48,2.56,14.58,47.36,1.25,17.9,53.1,197.0,8.0,5.1,58.0,66.0,3.32,18.55,0.1472,-0.28,55.50568669527897,pm2_5,Moderate
2024-09-06 06:00:00+00:00,6,6,9,2024,4,2.0,360.49,1.49,6.77,45.06,2.62,14.43,46.59,1.33,19.5,64.3,177.0,5.4,4.9,66.0,66.0,5.07,26.0,0.2191,-0.15,55.72474964234621,pm2_5,Moderate
2024-09-06 07:00:00+00:00,7,6,9,2024,4,2.0,337.12,1.33,5.36,47.92,2.47,13.81,45.26,1.16,18.0,56.2,170.0,4.4,4.7,70.0,67.0,4.19,23.28,0.269,-0.62,55.99375894134478,pm2_5,Moderate
2024-09-06 08:00:00+00:00,8,6,9,2024,4,2.0,330.45,1.34,4.88,49.35,2.5,13.45,41.8,1.03,18.0,57.2,168.0,4.2,4.6,72.0,67.0,4.55,25.28,0.2681,-0.36,56.26189198855508,pm2_5,Moderate
2024-09-06 09:00:00+00:00,9,6,9,2024,4,2.0,333.79,1.51,5.01,48.64,2.5,13.04,38.55,0.98,17.8,54.8,169.0,4.5,4.5,71.0,67.0,4.76,26.74,0.2015,-0.41,56.46342989985694,pm2_5,Moderate
2024-09-06 10:00:00+00:00,10,6,9,2024,4,2.0,340.46,1.72,5.4,47.21,2.44,12.66,36.17,0.99,17.6,53.2,169.0,4.8,4.5,67.0,67.0,4.94,28.07,0.0491,-0.38,56.512499999999996,pm2_5,Moderate
2024-09-06 11:00:00+00:00,11,6,9,2024,4,2.0,360.49,2.1,6.6,43.63,2.62,12.57,34.99,1.12,17.2,52.0,172.0,5.6,4.6,60.0,67.0,4.63,26.92,-0.1332,-0.09,56.379309728183124,pm2_5,Moderate
2024-09-06 12:00:00+00:00,12,6,9,2024,4,2.0,390.53,2.43,8.74,38.27,2.71,12.31,32.65,1.28,18.6,58.2,193.0,8.8,4.7,51.0,68.0,6.29,33.82,-0.2515,-0.26,56.12782546494993,pm2_5,Moderate
2024-09-06 13:00:00+00:00,13,6,9,2024,4,2.0,440.6,2.04,13.54,30.4,2.86,12.09,30.88,1.44,19.0,56.5,247.0,15.8,4.9,41.0,68.0,6.91,36.37,-0.3146,-0.22,55.81325107296138,pm2_5,Moderate
2024-09-06 14:00:00+00:00,14,6,9,2024,4,2.0,440.6,0.26,16.28,25.39,2.86,11.78,29.52,1.47,20.5,52.3,320.0,25.4,5.2,28.0,68.0,8.72,42.54,-0.3645,-0.31,55.44873032904148,pm2_5,Moderate
2024-09-06 15:00:00+00:00,15,6,9,2024,4,2.0,393.87,0.03,12.51,29.33,2.77,11.84,29.77,1.55,22.1,54.4,368.0,31.9,5.5,19.0,68.0,10.26,46.43,-0.3882,0.06,55.06055078683834,pm2_5,Moderate
2024-09-06 16:00:00+00:00,16,6,9,2024,4,2.0,370.5,0.01,10.2,32.19,2.95,12.15,30.92,1.71,22.4,54.7,369.0,32.5,5.7,17.0,69.0,10.25,45.76,-0.3593,0.31,54.70128755364807,pm2_5,Moderate
2024-09-06 17:00:00+00:00,17,6,9,2024,4,2.0,340.46,0.01,7.71,34.69,2.68,12.13,31.88,1.54,22.2,54.1,345.0,30.0,5.8,20.0,69.0,10.07,45.36,-0.2401,-0.02,54.461194563662374,pm2_5,Moderate
2024-09-06 18:00:00+00:00,18,6,9,2024,4,2.0,323.77,0.0,6.25,36.48,2.41,11.75,32.4,1.39,21.8,53.0,314.0,26.6,5.8,23.0,69.0,10.05,46.1,-0.2033,-0.38,54.25790414878398,pm2_5,Moderate
2024-09-06 19:00:00+00:00,19,6,9,2024,4,2.0,307.08,0.0,5.4,37.91,2.09,10.76,32.52,1.06,20.7,50.1,277.0,22.5,5.5,26.0,69.0,9.94,48.02,-0.3198,-0.99,53.9380722460658,pm2_5,Moderate
2024-09-06 20:00:00+00:00,20,6,9,2024,4,2.0,287.06,0.0,4.33,40.41,1.94,9.68,33.14,0.67,19.2,46.7,232.0,17.5,5.0,31.0,69.0,9.52,49.58,-0.453,-1.08,53.48505007153076,pm2_5,Moderate
2024-09-06 21:00:00+00:00,21,6,9,2024,4,2.0,263.69,0.0,2.48,43.27,1.62,9.27,34.14,0.49,18.1,44.6,195.0,13.4,4.6,34.0,69.0,8.83,48.78,-0.4977,-0.41,52.987339055793996,pm2_5,Moderate
2024-09-06 22:00:00+00:00,22,6,9,2024,4,2.0,260.35,0.0,1.76,43.63,1.53,9.29,33.28,0.46,17.1,43.4,168.0,10.6,4.5,36.0,69.0,7.81,45.67,-0.4583,0.02,52.529059370529325,pm2_5,Moderate
2024-09-06 23:00:00+00:00,23,6,9,2024,4,2.0,257.02,0.0,1.63,42.56,1.59,9.5,32.63,0.46,16.2,42.4,148.0,8.8,4.4,37.0,69.0,6.7,41.36,-0.4443,0.21,52.08479971387697,pm2_5,Moderate
2024-09-07 00:00:00+00:00,0,7,9,2024,5,2.0,257.02,0.0,1.69,42.2,1.71,9.76,33.84,0.47,16.1,41.1,146.0,8.2,4.5,38.0,69.0,6.34,39.38,-0.4513,0.26,51.63353004291845,pm2_5,Moderate
2024-09-07 01:00:00+00:00,1,7,9,2024,5,2.0,263.69,0.0,2.12,41.84,2.0,10.08,36.8,0.58,16.2,41.9,166.0,9.4,5.0,38.0,69.0,6.12,37.78,-0.4662,0.32,51.16736409155937,pm2_5,Moderate
2024-09-07 02:00:00+00:00,2,7,9,2024,5,2.0,273.7,0.01,2.87,41.13,2.15,10.6,40.95,0.7,17.7,44.9,194.0,11.0,5.7,39.0,69.0,7.1,40.11,-1.2333,0.52,49.93402777777778,pm2_5,Good
2024-09-07 03:00:00+00:00,3,7,9,2024,5,2.0,317.1,0.42,5.06,38.98,2.35,11.5,43.52,1.09,17.1,51.2,211.0,11.6,6.2,42.0,68.0,5.6,32.75,-0.6476,0.9,49.286458333333336,pm2_5,Good
2024-09-07 04:00:00+00:00,4,7,9,2024,5,2.0,377.18,1.77,7.54,38.62,2.68,12.29,44.5,1.44,17.3,52.6,209.0,10.3,6.3,50.0,68.0,5.01,28.96,-0.4462,0.79,48.84027777777778,pm2_5,Good
2024-09-07 05:00:00+00:00,5,7,9,2024,5,2.0,387.19,2.24,7.88,41.84,2.89,12.62,43.92,1.58,17.2,53.1,197.0,8.1,6.1,61.0,68.0,4.58,26.63,-0.3403,0.33,48.50000000000001,pm2_5,Good
2024-09-07 06:00:00+00:00,6,7,9,2024,5,2.0,367.16,1.82,6.77,47.21,2.98,12.57,43.55,1.61,17.9,56.3,186.0,6.3,5.9,69.0,68.0,5.33,29.78,-0.3229,-0.05,48.177083333333336,pm2_5,Good
2024-09-07 07:00:00+00:00,7,7,9,2024,5,2.0,347.14,1.45,5.57,50.78,2.77,12.18,42.87,1.41,17.6,56.2,180.0,5.4,5.7,73.0,68.0,5.42,30.8,-0.283,-0.39,47.89409722222222,pm2_5,Good
2024-09-07 08:00:00+00:00,8,7,9,2024,5,2.0,347.14,1.47,5.65,51.5,2.83,12.03,41.61,1.35,17.5,56.0,176.0,5.0,5.4,75.0,68.0,5.47,31.26,-0.2465,-0.15,47.64756944444445,pm2_5,Good
2024-09-07 09:00:00+00:00,9,7,9,2024,5,2.0,360.49,1.7,6.51,50.07,2.89,12.14,39.97,1.38,17.4,55.6,176.0,5.2,5.3,74.0,68.0,5.26,30.23,-0.1562,0.11,47.49131944444445,pm2_5,Good
2024-09-07 10:00:00+00:00,10,7,9,2024,5,2.0,387.19,2.29,7.88,45.78,2.86,12.54,37.71,1.52,17.2,55.4,176.0,5.4,5.3,70.0,68.0,4.66,27.09,-0.0208,0.4,47.470486111111114,pm2_5,Good
2024-09-07 11:00:00+00:00,11,7,9,2024,5,2.0,433.92,3.32,10.11,41.13,3.04,13.23,35.78,1.85,17.2,56.0,180.0,6.3,5.5,64.0,68.0,3.97,23.08,0.1146,0.69,47.58506944444444,pm2_5,Good
2024-09-07 12:00:00+00:00,12,7,9,2024,5,2.0,487.33,4.25,13.19,33.62,3.1,13.65,34.6,2.12,16.7,51.8,215.0,9.5,6.0,62.0,68.0,3.05,18.26,0.2326,0.42,47.81770833333333,pm2_5,Good
2024-09-07 13:00:00+00:00,13,7,9,2024,5,2.0,554.08,4.02,19.36,21.46,3.22,13.66,34.11,2.25,16.1,50.2,259.0,15.9,5.8,49.0,68.0,2.44,15.16,0.2726,0.01,48.09027777777778,pm2_5,Good
2024-09-07 14:00:00+00:00,14,7,9,2024,5,2.0,514.03,0.82,21.76,14.31,2.95,12.67,31.99,2.03,16.4,47.0,320.0,24.7,5.4,32.0,68.0,3.73,22.74,0.1545,-0.99,48.24479166666668,pm2_5,Good
2024-09-07 15:00:00+00:00,15,7,9,2024,5,2.0,403.88,0.1,13.54,22.71,2.5,11.04,29.04,1.66,17.7,49.0,363.0,31.0,5.3,19.0,67.0,6.66,37.63,-0.1389,-1.63,48.10590277777778,pm2_5,Good
2024-09-07 16:00:00+00:00,16,7,9,2024,5,2.0,393.87,0.04,11.65,25.75,2.71,10.43,28.05,1.96,18.3,50.2,373.0,32.9,5.5,15.0,67.0,7.87,43.01,-0.2986,-0.61,47.80729166666667,pm2_5,Good
2024-09-07 17:00:00+00:00,17,7,9,2024,5,2.0,403.88,0.03,11.82,26.11,2.83,10.57,28.78,2.34,18.3,51.0,365.0,32.2,5.9,17.0,67.0,7.73,42.24,-0.2708,0.14,47.536458333333336,pm2_5,Good
2024-09-07 18:00:00+00:00,18,7,9,2024,5,2.0,400.54,0.02,11.14,28.61,2.71,10.59,29.23,2.47,18.3,51.5,346.0,30.2,6.1,19.0,66.0,7.71,42.13,-0.2014,0.02,47.33506944444445,pm2_5,Good
2024-09-07 19:00:00+00:00,19,7,9,2024,5,2.0,383.85,0.01,10.37,30.76,2.38,9.87,27.88,2.01,17.8,50.5,311.0,26.4,5.8,22.0,66.0,7.93,44.55,-0.1545,-0.72,47.18055555555556,pm2_5,Good
2024-09-07 20:00:00+00:00,20,7,9,2024,5,2.0,337.12,0.01,8.4,33.62,2.09,8.75,25.46,1.22,16.7,48.3,265.0,21.1,5.2,27.0,66.0,7.95,47.6,-0.1615,-1.12,47.019097222222236,pm2_5,Good
2024-09-07 21:00:00+00:00,21,7,9,2024,5,2.0,303.75,0.0,5.65,37.19,2.12,8.55,25.23,1.03,15.6,45.3,225.0,16.6,4.8,31.0,66.0,7.05,45.19,-0.125,-0.2,46.894097222222214,pm2_5,Good
2024-09-07 22:00:00+00:00,22,7,9,2024,5,2.0,287.06,0.0,3.81,39.34,2.18,8.81,26.71,1.03,14.7,41.8,195.0,13.5,4.7,33.0,65.0,5.89,40.07,-0.0833,0.26,46.81076388888889,pm2_5,Good
2024-09-07 23:00:00+00:00,23,7,9,2024,5,2.0,283.72,0.0,3.3,39.7,2.29,9.17,27.03,1.11,14.1,38.8,171.0,11.2,4.8,34.0,65.0,4.93,34.96,-0.0573,0.36,46.75347222222223,pm2_5,Good
2024-09-08 00:00:00+00:00,0,8,9,2024,6,2.0,290.39,0.0,3.43,38.27,2.53,9.61,27.05,1.22,12.7,34.1,157.0,9.2,4.8,37.0,65.0,3.09,24.33,-0.026,0.44,46.727430555555564,pm2_5,Good
2024-09-08 01:00:00+00:00,1,8,9,2024,6,2.0,300.41,0.0,4.33,36.48,2.92,9.8,26.4,1.42,12.5,33.4,176.0,10.1,5.1,38.0,65.0,2.7,21.6,-0.0486,0.19,46.67881944444445,pm2_5,Good
2024-09-08 02:00:00+00:00,2,8,9,2024,6,2.0,323.77,0.02,5.83,34.33,3.16,9.91,26.41,1.61,13.3,35.3,203.0,11.3,5.5,39.0,64.0,3.39,25.49,-0.1198,0.11,46.55902777777778,pm2_5,Good
2024-09-08 03:00:00+00:00,3,8,9,2024,6,2.0,390.53,0.91,9.0,31.47,3.52,10.62,27.81,2.15,12.9,43.8,220.0,11.7,5.8,43.0,64.0,2.28,17.67,-0.1528,0.71,46.40625000000001,pm2_5,Good
2024-09-08 04:00:00+00:00,4,8,9,2024,6,2.0,433.92,2.68,9.77,33.62,3.7,10.81,28.54,2.09,13.6,51.7,219.0,10.4,6.1,52.0,64.0,2.79,20.51,-0.2569,0.19,46.14930555555556,pm2_5,Good
2024-09-08 05:00:00+00:00,5,8,9,2024,6,2.0,427.25,3.13,9.17,38.62,3.73,11.2,29.42,2.06,14.9,60.3,208.0,8.3,6.4,63.0,63.0,3.7,24.83,-0.2465,0.39,45.90277777777778,pm2_5,Good
2024-09-08 06:00:00+00:00,6,8,9,2024,6,2.0,387.19,2.35,7.2,45.42,3.58,11.44,30.26,1.92,15.9,64.3,198.0,6.6,6.5,73.0,63.0,4.46,28.05,-0.1962,0.24,45.70659722222222,pm2_5,Good
2024-09-08 07:00:00+00:00,7,8,9,2024,6,2.0,387.19,2.37,6.85,48.64,3.31,11.98,31.63,1.92,16.9,66.8,192.0,5.5,6.4,81.0,63.0,4.92,29.11,-0.0347,0.54,45.671875,pm2_5,Good
2024-09-08 08:00:00+00:00,8,8,9,2024,6,2.0,433.92,3.32,8.65,48.64,3.43,12.97,33.37,2.25,17.3,67.1,187.0,4.8,6.1,87.0,63.0,4.33,25.03,0.1632,0.99,45.83506944444444,pm2_5,Good
